Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
37740	-8132.534	-8390.693	258.1583	0.8499246	1.517158	0.4820178	7.720035
37746	-8122.43	-8379.621	257.1901	0.7711728	1.754192	0.5435089	8.138468
37752	-8140.277	-8398.152	257.8746	0.7496621	1.406874	0.6927133	7.802162
37758	-8118.21	-8378.286	260.0762	0.807727	1.406874	0.6072278	6.65124
37764	-8114.288	-8372.5	258.2115	0.807727	1.756904	0.5822802	7.540948
37770	-8109.032	-8367.873	258.8407	0.8227086	1.688086	0.5678568	7.231398
37776	-8126.041	-8383.603	257.5616	0.7221267	1.570454	0.6016666	7.986405
37782	-8114.484	-8371.44	256.9564	0.7798902	1.649095	0.6016666	8.248958
37788	-8120.981	-8380.535	259.5538	0.7393618	1.32737	0.6016666	7.008157
37794	-8119.328	-8377.752	258.4232	0.8316193	1.775706	0.6092331	7.387085
37800	-8128.903	-8386.82	257.917	0.8123444	1.707496	0.6190042	7.684886
37806	-8134.979	-8393.288	258.3091	0.8123444	1.51981	0.6190042	7.544823
37812	-8121.08	-8379.407	258.3269	0.8013551	1.51981	0.6142136	7.544823
37818	-8130.148	-8386.926	256.7782	0.8218388	1.570624	0.6142136	8.340858
37824	-8148.003	-8407.276	259.2729	0.9009663	1.721937	0.6357447	6.891593
37830	-8122.59	-8379.449	256.8586	0.7721226	1.667366	0.5191268	8.365575
37836	-8120.316	-8380.143	259.8266	0.8847772	1.683573	0.530214	6.69992
37842	-8117.468	-8375.502	258.0338	0.8077623	1.502745	0.7353595	7.618168
37848	-8116.54	-8373.974	257.4336	0.7971288	1.504787	0.7330761	7.945302
37854	-8122.876	-8380.561	257.6856	0.7266798	1.609385	0.5364835	7.955774
37860	-8123.653	-8380.874	257.221	0.7750845	1.609385	0.4961755	8.212323
37866	-8138.459	-8395.957	257.4981	0.8576926	1.673442	0.5466807	7.95401
37872	-8125.587	-8382.307	256.7201	0.7400299	1.556408	0.5466807	8.474079
37878	-8119.299	-8376.937	257.638	0.8128038	1.458527	0.5466807	7.984814
37884	-8120.206	-8377.879	257.6724	0.8216791	1.458527	0.519295	7.984814
37890	-8116.362	-8374.631	258.2684	0.8233191	1.747713	0.7021973	7.41619
37896	-8120.109	-8379.362	259.253	0.8250037	1.551796	0.4999257	7.117002
37902	-8135.03	-8393.856	258.8264	0.860429	1.587056	0.6342563	7.204254
37908	-8127.204	-8385.27	258.0666	0.8430481	1.587056	0.6342563	7.620979
37914	-8146.942	-8403.964	257.0215	0.8319337	1.388716	0.5243705	8.350116
37920	-8137.592	-8395.345	257.7536	0.7100879	1.345998	0.6439605	7.948432
37926	-8119.858	-8376.719	256.8605	0.7312114	1.460834	0.5122509	8.470367
37932	-8117.517	-8376.069	258.5525	0.8201189	1.278269	0.5122509	7.597504
37938	-8118.679	-8376.264	257.5852	0.7560621	1.435395	0.5122509	8.081701
37944	-8128.407	-8386.101	257.6943	0.7813553	1.384367	0.5170891	8.026839
37950	-8114.651	-8373.936	259.2847	0.8136479	1.409498	0.5373811	7.130375
37956	-8120.098	-8378.774	258.6762	0.8148303	1.861535	0.5373811	7.289163
37962	-8131.253	-8390.986	259.7332	0.907758	1.620864	0.5373811	6.754947
37968	-8131.674	-8391.202	259.528	0.8869146	1.620864	0.5173484	6.894102
37974	-8130.752	-8388.058	257.3057	0.8299696	1.620864	0.5173484	8.115289
37980	-8131.325	-8389.2	257.8745	0.747074	1.48706	0.5910042	7.846583
37986	-8135.702	-8393.723	258.0213	0.8250922	1.48706	0.5704612	7.74281
37992	-8126.102	-8385.298	259.1962	0.8954641	1.620699	0.5704612	7.023688
37998	-8123.819	-8383.023	259.204	0.8968132	1.618632	0.5653363	7.023688
38004	-8121.791	-8381.005	259.2139	0.8155535	1.541608	0.5432826	7.109572
38010	-8113.894	-8372.44	258.5455	0.8155535	1.586164	0.5768034	7.423985
38016	-8102.211	-8361.508	259.2979	0.8761777	1.46271	0.5768034	7.035368
38022	-8107.911	-8367.137	259.2258	0.8500857	1.64419	0.5768034	7.018346
38028	-8113.212	-8371.382	258.1702	0.9007339	1.575549	0.5330761	7.619374
38034	-8109.974	-8367.586	257.6114	0.7977495	1.663052	0.5330761	7.94067
38040	-8119.902	-8380.893	260.9916	0.93442	1.587683	0.4950427	6.10785
38046	-8128.426	-8387.143	258.717	0.9211584	1.552717	0.593284	7.274936
38052	-8120.083	-8381.041	260.9572	0.9510555	1.60676	0.5119777	6.095061
38058	-8126.803	-8388.142	261.3388	1.051535	1.477483	0.6223353	5.791339
38064	-8126.663	-8385.284	258.62	0.8327584	1.400042	0.6223353	7.41288
38070	-8132.141	-8390.675	258.5341	0.802956	1.518402	0.5448272	7.488953
38076	-8126.409	-8383.829	257.4201	0.8078243	1.518402	0.5331181	8.091381
38082	-8121.414	-8379.73	258.3163	0.9087672	1.381706	0.6177242	7.546037
38088	-8131.503	-8389.727	258.2235	0.8311662	1.689991	0.6177242	7.51799
38094	-8119.677	-8378.044	258.3668	0.8078995	1.574368	0.6177242	7.496337
38100	-8111.128	-8369.756	258.6281	0.7842369	1.581768	0.5831788	7.393054
38106	-8119.679	-8377.362	257.6824	0.8842504	1.753049	0.5831788	7.783696
38112	-8135.667	-8392.028	256.3602	0.7379254	1.576115	0.5858376	8.627413
38118	-8121.335	-8381.264	259.9288	0.8787068	1.576115	0.5858376	6.641953
38124	-8147.747	-8406.276	258.5286	0.7654635	1.540424	0.5755638	7.478307
38130	-8143.06	-8401.77	258.7103	0.9355562	1.72684	0.5287636	7.259603
38136	-8131.267	-8391.899	260.6316	0.9850235	1.72684	0.6480757	6.098957
38142	-8128.6	-8389.339	260.739	0.9074053	1.65145	0.540081	6.196429
38148	-8122.998	-8380.89	257.8926	0.8467848	1.7078	0.5024418	7.774703
38154	-8134.489	-8391.436	256.9468	0.7805065	1.71388	0.5024418	8.31212
38160	-8122.173	-8379.283	257.1105	0.8694655	1.561296	0.4899877	8.244424
38166	-8128.623	-8385.677	257.0537	0.7836473	1.561296	0.4899877	8.320286
38172	-8123.56	-8380.616	257.0557	0.7816782	1.561296	0.4899877	8.320286
38178	-8135.502	-8392.504	257.002	0.749981	1.734315	0.4865764	8.305902
38184	-8120.441	-8379.855	259.4137	0.870795	1.678479	0.4526192	7.002155
38190	-8113.776	-8371.379	257.6022	0.7993415	1.617127	0.5395523	7.956056
38196	-8122.224	-8378.71	256.4852	0.8383652	1.617127	0.5511637	8.52029
38202	-8107.704	-8366.354	258.6499	0.8160417	1.462212	0.5511637	7.436843
38208	-8109.911	-8369.3	259.389	0.8658186	1.473522	0.5511637	7.008513
38214	-8121.392	-8380.463	259.0713	0.8849559	1.80835	0.5511637	7.045501
38220	-8122.419	-8381.896	259.4772	0.9167415	1.566299	0.5511637	6.897237
38226	-8123.534	-8384.205	260.6712	0.9450436	1.566299	0.5311857	6.252647
38232	-8121.71	-8381.715	260.0055	0.9442989	1.687815	0.5013413	6.594743
38238	-8118.639	-8376.448	257.8097	0.7845161	1.444276	0.5208553	7.935817
38244	-8126.089	-8383.873	257.7843	0.8092683	1.44509	0.5208553	7.935817
38250	-8129.604	-8387.493	257.8892	0.7997261	1.612546	0.6694245	7.703734
38256	-8132.322	-8389.511	257.1897	0.727994	1.560982	0.590491	8.193776
38262	-8117.689	-8374.569	256.8795	0.7713264	1.419744	0.590491	8.391216
38268	-8137.773	-8395.007	257.2332	0.7591028	1.57387	0.590491	8.149162
38274	-8127.875	-8386.538	258.6632	0.7707248	1.407585	0.5132489	7.508438
38280	-8115.265	-8373.567	258.3018	0.7950443	1.458756	0.5132489	7.668034
38286	-8108.302	-8365.919	257.6172	0.775847	1.578985	0.583175	7.939311
38292	-8126.915	-8385.729	258.8141	0.8535939	1.575153	0.5956779	7.248657
38298	-8115.197	-8374.276	259.079	0.7447941	1.613183	0.5956779	7.150449
38304	-8130.583	-8388.223	257.6398	0.8291347	1.508113	0.6755215	7.856671
38310	-8122.658	-8380.286	257.628	0.7538142	1.508113	0.6394464	7.929395
38316	-8129.182	-8387.355	258.1732	0.8450707	1.508113	0.6394464	7.589231
38322	-8124.419	-8382.78	258.3606	0.7340797	1.508113	0.5861328	7.589231
38328	-8122.231	-8380.945	258.7136	0.7738712	1.449464	0.5960502	7.394288
38334	-8132.28	-8387.42	255.1396	0.7207868	1.408992	0.5960502	9.340087
38340	-8131.412	-8388.156	256.7443	0.8478232	1.541989	0.5340875	8.419895
38346	-8127.293	-8385.346	258.053	0.8109876	1.832068	0.5927071	7.590164
38352	-8118.261	-8376.961	258.7	0.8590471	1.691677	0.5619587	7.290998
38358	-8121.058	-8378.737	257.6783	0.8553895	1.741685	0.4918152	7.882025
38364	-8120.091	-8378.098	258.0062	0.8155674	1.515007	0.5466288	7.764484
38370	-8124.25	-8380.488	256.2375	0.7907921	1.396539	0.5418738	8.770384
38376	-8118.011	-8376.485	258.4738	0.8475242	1.319341	0.6224344	7.517519
38382	-8116.839	-8375.812	258.9735	0.7121676	1.319341	0.5888331	7.34821
38388	-8120.881	-8378.43	257.5491	0.6633019	1.319341	0.5435633	8.172294
38394	-8127.832	-8385.264	257.4323	0.7762774	1.319341	0.5459943	8.172294
38400	-8133.891	-8390.947	257.0555	0.8349423	1.454023	0.6957367	8.172294
38406	-8119.31	-8377.488	258.178	0.7956786	1.649321	0.6957367	7.519117
38412	-8112.649	-8370.972	258.3232	0.8110185	1.665194	0.5244105	7.559691
38418	-8122.071	-8380.792	258.7216	0.8155036	1.665194	0.5244105	7.343769
38424	-8120.49	-8377.892	257.4019	0.7768717	1.876651	0.5527116	7.973577
38430	-8112.075	-8371.108	259.033	0.8391984	1.876651	0.6277411	7.007019
38436	-8101.839	-8361.084	259.2442	0.7597651	1.483146	0.5897064	7.108407
38442	-8100.415	-8359.613	259.198	0.8059556	1.483146	0.5897064	7.108407
38448	-8125.247	-8382.325	257.0779	0.8307682	1.483146	0.4853148	8.316718
38454	-8128.46	-8386.83	258.3699	0.7532407	1.483146	0.4853148	7.668964
38460	-8130.605	-8389.268	258.663	0.8039923	1.586814	0.653433	7.308185
38466	-8120.081	-8378.118	258.0365	0.8468819	1.602937	0.5376344	7.705578
38472	-8117.352	-8375.903	258.551	0.8671279	1.904898	0.6607363	7.217388
38478	-8129.226	-8388.152	258.9253	0.9042462	1.904898	0.6607363	6.996102
38484	-8123.417	-8382.374	258.9572	0.9729196	1.599027	0.5865288	7.105815
38490	-8125.996	-8385.552	259.5557	0.8765319	1.599027	0.5865288	6.835346
38496	-8121.131	-8379.469	258.3385	0.8760584	1.599027	0.5865288	7.489918
38502	-8111.843	-8371.132	259.2884	0.9363021	1.703275	0.568853	6.923163
38508	-8118.792	-8377.334	258.5425	0.894754	1.654699	0.617752	7.325623
38514	-8121.035	-8379.371	258.336	0.8946664	1.654699	0.4494605	7.57951
38520	-8116.338	-8374.068	257.7301	0.795087	1.608111	0.5327987	7.899071
38526	-8125.331	-8382.794	257.463	0.8147439	1.608111	0.5327987	8.031098
38532	-8111.736	-8368.872	257.1361	0.8147439	1.608111	0.6643993	8.102974
38538	-8123.371	-8384.177	260.8064	0.9684761	2.001768	0.5910328	5.963854
38544	-8130.145	-8389.272	259.1274	0.9390247	2.146047	0.7299845	6.743941
38550	-8115.726	-8375.887	260.1604	0.9319557	1.960958	0.6147276	6.329797
38556	-8118.854	-8379.133	260.2791	0.9967985	1.768674	0.558984	6.339607
38562	-8118.484	-8377.623	259.1388	0.8764115	1.903349	0.7080124	6.862878
38568	-8135.987	-8395.329	259.3418	0.9099762	1.903349	0.7080124	6.735198
38574	-8117.22	-8377.049	259.8294	0.9365982	1.903349	0.6241769	6.518323
38580	-8128.4	-8388.031	259.6309	1.026884	1.903349	0.5733711	6.616903
38586	-8135.023	-8393.066	258.0432	0.7806901	1.593265	0.5976803	7.692413
38592	-8126.191	-8384.096	257.9051	0.7388753	1.604023	0.7245628	7.692413
38598	-8129.838	-8387.65	257.8118	0.832539	1.603498	0.7245628	7.692413
38604	-8128.41	-8388.122	259.7114	0.9919294	1.930595	0.5131589	6.634187
38610	-8121.489	-8380.45	258.961	0.8183474	1.816236	0.6988882	7.025468
38616	-8116.156	-8373.577	257.4212	0.8245615	1.513432	0.550826	8.069059
38622	-8119.695	-8376.595	256.9	0.7358905	1.831327	0.6356713	8.213147
38628	-8124.039	-8381.004	256.9652	0.7731484	1.775713	0.5888787	8.213147
38634	-8108.723	-8366.51	257.7872	0.82736	1.734291	0.5219241	7.815106
38640	-8111.305	-8369.208	257.9026	0.7811323	2.00015	0.5404871	7.674316
38646	-8109.467	-8367.191	257.7241	0.8681401	1.736115	0.5404871	7.810655
38652	-8117.213	-8375.516	258.3038	0.8363328	1.736115	0.5347633	7.522425
38658	-8114.654	-8373.421	258.7674	0.8389703	1.740508	0.6605589	7.17215
38664	-8111.966	-8370.569	258.6026	0.8722245	1.50895	0.4694764	7.484995
38670	-8127.812	-8386.961	259.1488	0.9014537	1.70401	0.5294669	7.049685
38676	-8120.768	-8380.354	259.5858	0.8809195	1.70401	0.5692164	6.792075
38682	-8112.169	-8371.951	259.7826	0.8809195	1.52595	0.5692164	6.752532
38688	-8118.258	-8377.633	259.3754	0.9381359	1.52595	0.6344346	6.8903
38694	-8130.561	-8389.907	259.3456	0.8123606	1.743025	0.6428014	6.887439
38700	-8130.875	-8389.828	258.9527	0.8399509	1.561637	0.612293	7.173761
38706	-8133.649	-8391.994	258.3445	0.8209007	1.679798	0.4690365	7.586969
38712	-8121.546	-8379.695	258.1484	0.9031943	1.769421	0.4843846	7.602249
38718	-8117.549	-8376.456	258.9077	0.8453199	1.769421	0.4777815	7.232216
38724	-8133.333	-8392.106	258.7735	0.7818578	1.598814	0.524556	7.358338
38730	-8118.767	-8376.583	257.8163	0.790017	1.785347	0.6222452	7.721085
38736	-8112.516	-8370.642	258.1265	0.8315055	1.785347	0.540841	7.597756
38742	-8102.941	-8362.602	259.6607	0.9224667	1.798309	0.540841	6.719583
38748	-8109.568	-8368.074	258.5061	0.9859899	1.798309	0.6129546	7.249139
38754	-8113.329	-8372.093	258.7638	0.7921713	1.546725	0.6902827	7.249139
38760	-8118.095	-8376.103	258.0082	0.8019868	1.476297	0.5933668	7.748245
38766	-8116.881	-8373.683	256.8019	0.8054425	1.476297	0.483048	8.481687
38772	-8121.202	-8380.298	259.0953	0.798551	1.773612	0.5843032	7.064076
38778	-8125.71	-8385.134	259.4237	0.9639455	1.631949	0.5550569	6.872674
38784	-8116.748	-8376.221	259.4724	0.92422	1.631949	0.513683	6.903028
38790	-8127.992	-8387.118	259.1267	0.8010937	1.577381	0.4609129	7.223605
38796	-8124.246	-8381.137	256.8913	0.8472861	1.467049	0.4609129	8.435826
38802	-8124.288	-8382.416	258.128	0.8674863	1.467049	0.5283196	7.705929
38808	-8123.141	-8380.938	257.797	0.8171709	1.467049	0.6571366	7.808547
38814	-8134.697	-8393.959	259.2619	0.806736	1.733214	0.5753822	6.99128
38820	-8124.34	-8383.439	259.0983	0.9198699	1.733214	0.5753822	7.018468
38826	-8121.699	-8378.645	256.9464	0.8277776	1.733214	0.566593	8.226484
38832	-8123.086	-8380.929	257.843	0.7913555	1.968494	0.6066856	7.65752
38838	-8129.076	-8387.11	258.0342	0.7846704	1.968494	0.5407104	7.611859
38844	-8113.326	-8370.835	257.5093	0.7639819	1.689358	0.7096434	7.869549
38850	-8113.62	-8372.329	258.7095	0.8037156	1.689358	0.6353187	7.259004
38856	-8114.487	-8372.008	257.5212	0.8261281	1.685551	0.6353187	7.884599
38862	-8116.265	-8373.814	257.5487	0.7986283	1.685551	0.6353187	7.884599
38868	-8123.925	-8381.409	257.4844	0.7930908	1.94555	0.6353187	7.833876
38874	-8123.627	-8382.165	258.5377	0.848374	1.731092	0.5000321	7.422471
38880	-8132.817	-8391.693	258.8756	0.7951128	1.901928	0.4872464	7.223141
38886	-8117.353	-8374.552	257.1984	0.8129624	1.8733	0.5862242	8.036981
38892	-8115.353	-8372.913	257.5604	0.8093296	1.791585	0.5796759	7.878367
38898	-8120.867	-8379.147	258.2799	0.8551657	1.954478	0.5959092	7.402223
38904	-8131.351	-8389.804	258.4528	0.8551657	1.954478	0.6081546	7.299937
38910	-8123.39	-8380.073	256.682	0.7523798	1.743374	0.66088	8.331912
38916	-8116.458	-8373.546	257.088	0.8230958	1.743374	0.5998087	8.123767
38922	-8105.405	-8364.066	258.661	0.7812125	1.647015	0.6346798	7.313001
38928	-8130.519	-8389.038	258.519	0.8281507	1.937858	0.5717428	7.313001
38934	-8129.556	-8387.328	257.7723	0.7247252	1.508877	0.6067761	7.892299
38940	-8122.946	-8381.184	258.2378	0.8498902	1.471659	0.4911979	7.687179
38946	-8137.692	-8397.662	259.9698	0.8962133	1.607796	0.5908062	6.594308
38952	-8130.854	-8388.685	257.8301	0.804617	1.333494	0.5029017	7.975813
38958	-8142.533	-8400.371	257.8377	0.7704231	1.335343	0.514198	7.97937
38964	-8131.446	-8388.236	256.7901	0.7427094	1.390433	0.5606309	8.489753
38970	-8127.184	-8386.205	259.0213	0.8832118	1.390433	0.578278	7.208813
38976	-8106.819	-8366.192	259.3729	0.8601044	1.465736	0.5356496	7.036408
38982	-8130.46	-8388.817	258.3568	0.8262965	1.464559	0.5256722	7.60884
38988	-8125.824	-8384.957	259.1327	0.8560946	1.47514	0.5256722	7.172524
38994	-8125.737	-8383.037	257.3002	0.8558546	1.828088	0.5256722	8.024462
39000	-8130.414	-8390.195	259.7806	0.8555757	2.04087	0.5256722	6.624421
39006	-8125.61	-8381.841	256.2305	0.8313048	1.939816	0.5256722	8.57012
39012	-8115.064	-8373.132	258.068	0.8501871	1.675461	0.501824	7.691204
39018	-8118.242	-8376.42	258.1774	0.8531127	1.613745	0.4605526	7.691204
39024	-8120.768	-8377.785	257.0172	0.7351118	1.523553	0.6350603	8.262151
39030	-8110.689	-8368.539	257.8507	0.722718	1.59257	0.6243334	7.806132
39036	-8121.977	-8381.001	259.0239	0.8260644	1.560057	0.5828312	7.166618
39042	-8126.595	-8384.595	258	0.8379568	1.39766	0.5431601	7.80584
39048	-8121.138	-8378.739	257.6008	0.8928765	1.626698	0.5633309	7.88376
39054	-8111.58	-8369.939	258.3588	0.7599091	1.753097	0.5301396	7.531903
39060	-8123.998	-8381.821	257.8238	0.8472375	1.69446	0.6664301	7.685647
39066	-8138.453	-8397.101	258.6474	0.8368021	1.870378	0.5015183	7.320917
39072	-8134.475	-8391.899	257.4233	0.694774	1.870378	0.5015183	8.051534
39078	-8118.812	-8377.511	258.6989	0.8095697	1.501544	0.5455933	7.403071
39084	-8122.212	-8380.711	258.4991	0.8491198	1.551397	0.6296187	7.403071
39090	-8127.85	-8386.651	258.801	0.8982172	1.79226	0.6090686	7.142904
39096	-8121.213	-8380.22	259.007	0.9432814	1.681262	0.6090686	7.046987
39102	-8130.439	-8388.55	258.111	0.8487886	1.888026	0.5763816	7.533161
39108	-8119.4	-8377.591	258.1914	0.8915801	1.633732	0.6826581	7.475544
39114	-8114.773	-8373.721	258.9474	0.871882	1.588732	0.6789727	7.099655
39120	-8113.8	-8372.309	258.509	0.8326321	1.588732	0.5635635	7.444105
39126	-8111.129	-8369.978	258.8497	0.8279685	1.80309	0.6437834	7.124458
39132	-8114.736	-8373.026	258.2901	0.9026945	1.80309	0.5024147	7.498995
39138	-8094.385	-8353.505	259.1204	0.867648	1.56058	0.4980346	7.163684
39144	-8132.457	-8392.308	259.8511	0.8047261	1.513233	0.5760563	6.756113
39150	-8121.851	-8379.618	257.7665	0.7545655	1.376957	0.5978635	7.939636
39156	-8122.285	-8379.867	257.5817	0.8053126	1.670405	0.5978635	7.897352
39162	-8113.082	-8372.434	259.3511	0.9315671	1.678979	0.6069938	6.870377
39168	-8103.713	-8362.545	258.8326	0.8839327	1.678979	0.6167495	7.167623
39174	-8110.422	-8369.513	259.0913	0.7200941	1.678979	0.5278905	7.188515
39180	-8122.548	-8380.753	258.2048	0.839934	1.678979	0.6209334	7.524853
39186	-8120.089	-8377.995	257.9056	0.8642907	1.490585	0.487804	7.85255
39192	-8130.586	-8388.723	258.137	0.8642907	1.591782	0.6636288	7.548546
39198	-8132.37	-8390.035	257.6645	0.8676329	1.563065	0.5270621	7.917165
39204	-8140.355	-8399.925	259.5695	0.9575009	2.033863	0.504829	6.703856
39210	-8134.374	-8392.367	257.9923	0.8969666	1.50252	0.5494029	7.730985
39216	-8125.424	-8383.918	258.4935	0.8267174	1.50252	0.5627473	7.489434
39222	-8133.751	-8390.889	257.1381	0.837463	1.50252	0.5180163	8.244827
39228	-8134.708	-8391.944	257.236	0.6670125	1.420185	0.606097	8.244827
39234	-8130.196	-8387.226	257.0301	0.8041245	1.668589	0.5665017	8.217533
39240	-8133.792	-8391.615	257.8226	0.8867292	1.764084	0.5947351	7.694488
39246	-8120.271	-8378.836	258.5656	0.866791	1.764084	0.5985216	7.304193
39252	-8119.444	-8378.016	258.5721	0.843028	1.534952	0.5393104	7.445332
39258	-8122.95	-8381.471	258.5202	0.8950525	1.538147	0.5377363	7.445332
39264	-8117.949	-8377.073	259.1236	0.8274035	1.601709	0.5786921	7.099812
39270	-8124.924	-8382.824	257.9001	0.8143706	1.700522	0.5207968	7.774625
39276	-8123.244	-8381.246	258.002	0.7693675	1.680906	0.4940243	7.774625
39282	-8133.118	-8390.118	256.9996	0.8608717	1.611315	0.4923942	8.287135
39288	-8123.357	-8382.14	258.7825	0.9795416	1.446452	0.508828	7.320424
39294	-8109.377	-8367.964	258.587	0.7953842	1.816719	0.5889848	7.320424
39300	-8106.276	-8365.171	258.8954	0.8594834	1.751192	0.5696882	7.158383
39306	-8114.073	-8372.331	258.258	0.8504507	1.79384	0.5696882	7.490536
39312	-8110.294	-8368.892	258.5973	0.8504507	1.690755	0.5696882	7.34477
39318	-8124.23	-8383.272	259.042	0.8375544	1.959719	0.5696882	7.021456
39324	-8128.996	-8387.168	258.1717	0.7930524	1.559347	0.5735528	7.648991
39330	-8138.222	-8396.658	258.4356	0.8799773	1.655929	0.6103208	7.396148
39336	-8139.299	-8397.309	258.0094	0.8872454	2.017754	0.5367916	7.557997
39342	-8146.071	-8404.474	258.4025	0.8239763	1.797657	0.51849	7.468741
39348	-8133.422	-8391.798	258.3756	0.8371365	1.595795	0.5327167	7.53618
39354	-8118.603	-8375.724	257.1204	0.8113034	1.595795	0.4982991	8.249753
39360	-8121.968	-8380.459	258.4905	0.9119749	1.776646	0.4986066	7.399039
39366	-8133.148	-8393.355	260.2063	0.9828478	1.721604	0.4919591	6.46143
39372	-8122.135	-8382.255	260.1203	0.9509386	1.721604	0.5004321	6.517674
39378	-8131.888	-8391.024	259.1354	0.8846401	1.691508	0.5831878	7.026096
39384	-8120.851	-8380.291	259.4401	0.9210441	1.610139	0.5992055	6.85951
39390	-8122.375	-8381.701	259.3261	0.8757453	1.60134	0.5992055	6.948655
39396	-8121.217	-8381.03	259.8129	0.895525	1.60134	0.5869838	6.684982
39402	-8111.201	-8371.433	260.232	1.006419	1.7184	0.630112	6.321247
39408	-8105.719	-8364.363	258.6433	0.9431955	1.7184	0.5182728	7.303464
39414	-8110.718	-8369.804	259.0856	0.8653642	1.67916	0.5959883	7.057571
39420	-8135.227	-8392.286	257.0596	0.770429	1.58464	0.5580774	8.257403
39426	-8118.73	-8375.696	256.9662	0.7750555	1.714678	0.5580774	8.257403
39432	-8130.82	-8388.498	257.6772	0.7391561	1.542318	0.6485408	7.891023
39438	-8112.738	-8370.641	257.9029	0.7751793	1.553034	0.6734571	7.729043
39444	-8119.744	-8377.533	257.7896	0.7526433	1.491368	0.5948651	7.884258
39450	-8119.574	-8377.864	258.2903	0.781154	1.551169	0.5884417	7.583174
39456	-8128.524	-8386.674	258.1503	0.8351381	1.72314	0.5670013	7.583174
39462	-8112.124	-8371.277	259.1532	0.8688236	1.72314	0.5499901	7.040756
39468	-8110.29	-8370.082	259.7924	0.8914807	1.765766	0.5470128	6.671298
39474	-8104.086	-8362.755	258.669	0.8149515	1.448024	0.5708767	7.416776
39480	-8114.263	-8371.012	256.7485	0.8230886	1.448024	0.5708767	8.437463
39486	-8117.795	-8374.512	256.717	0.7749447	1.448024	0.6254663	8.437463
39492	-8133.845	-8391.14	257.2949	0.8926766	1.502979	0.5884036	8.073913
39498	-8124.229	-8383.383	259.1532	0.9040475	1.608512	0.4682755	7.135413
39504	-8120.245	-8380.3	260.0551	0.9405132	1.80938	0.5712501	6.467368
39510	-8118.841	-8376.421	257.5801	0.8338599	1.531192	0.5835026	7.946112
39516	-8110.661	-8369.304	258.6431	0.7803168	1.531192	0.5835026	7.406214
39522	-8116.584	-8375.119	258.5347	0.8348934	1.531192	0.52183	7.486061
39528	-8109.046	-8367.149	258.1024	0.7645541	1.531192	0.5830352	7.704523
39534	-8112.002	-8369.961	257.9585	0.8118931	1.531192	0.5830352	7.756168
39540	-8126.467	-8384.422	257.9545	0.7849436	1.630207	0.5006611	7.804266
39546	-8126.657	-8383.58	256.9229	0.8250527	1.535129	0.5006611	8.368374
39552	-8131.446	-8388.348	256.9015	0.7325346	1.54252	0.5694961	8.368374
39558	-8128.117	-8386.39	258.2729	0.8568228	1.503213	0.5477863	7.60344
39564	-8122.695	-8380.137	257.4419	0.8041648	1.802231	0.6074714	7.91904
39570	-8121.9	-8381.226	259.3259	0.8566304	1.794733	0.5664539	6.915721
39576	-8126.852	-8385.701	258.8489	0.8214706	1.818999	0.5311796	7.212423
39582	-8114.969	-8372.657	257.6883	0.8519181	1.819585	0.5601218	7.793563
39588	-8121.546	-8380.983	259.4371	0.8509133	1.721442	0.5601218	6.889695
39594	-8124.807	-8383.685	258.878	0.8105824	1.533677	0.5693066	7.274367
39600	-8118.422	-8377.009	258.5871	0.8899122	1.480953	0.5030283	7.464541
39606	-8106.141	-8364.712	258.5716	0.8857946	1.480953	0.594035	7.399396
39612	-8129.542	-8387.157	257.6149	0.7768525	1.604681	0.594035	7.921875
39618	-8135.53	-8392.975	257.4453	0.7436804	1.534612	0.5687972	8.076494
39624	-8128.656	-8388.419	259.7634	0.9080192	1.534612	0.5843185	6.73269
39630	-8129.327	-8389.708	260.3809	1.046305	1.534612	0.526112	6.371987
39636	-8128.21	-8385.843	257.6331	0.8399937	1.534612	0.5262493	7.960242
39642	-8128.783	-8385.794	257.0109	0.7970013	1.731175	0.5262493	8.242656
39648	-8146.428	-8404.233	257.8055	0.8757573	1.731175	0.4841498	7.813815
39654	-8127.102	-8385.746	258.6437	0.8657904	1.649503	0.5923146	7.308536
39660	-8132.184	-8389.508	257.3235	0.8484777	1.742607	0.5815264	7.999319
39666	-8110.27	-8368.305	258.0357	0.8497087	1.600976	0.6155869	7.642822
39672	-8114.295	-8372.751	258.4563	0.8497087	1.540073	0.5574398	7.486759
39678	-8108.862	-8367.256	258.3936	0.8136324	1.732395	0.5574398	7.468887
39684	-8107.101	-8365.765	258.6639	0.8466131	1.692129	0.5605892	7.318008
39690	-8116.138	-8374.827	258.6889	0.8466131	1.692129	0.6251157	7.25377
39696	-8106.848	-8364.888	258.0401	0.866159	1.589776	0.4996873	7.730981
39702	-8110.857	-8369.022	258.165	0.7652011	1.667006	0.5980645	7.608122
39708	-8118.806	-8376.675	257.8695	0.7805148	1.518152	0.5980645	7.813709
39714	-8101.473	-8358.622	257.1497	0.8134748	1.586454	0.5980645	8.15405
39720	-8119.593	-8377.974	258.3815	0.8250191	1.712642	0.6719838	7.388381
39726	-8122.928	-8380.333	257.4042	0.8092332	1.598048	0.4933463	8.103302
39732	-8110.764	-8368.636	257.8724	0.8771066	1.598048	0.4933463	7.817266
39738	-8122.925	-8381.526	258.6007	0.8342391	1.395617	0.5511667	7.480688
39744	-8123.132	-8380.739	257.6073	0.7849244	1.47111	0.5705572	7.99155
